index,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day,sentiment,sentiment_Hany,sentiment_Jess,sentiment_Messy
479,Wed Mar 09 00:24:36 +0000 2022,0,halte ronggowarsito halte pelindo atau halte pinggiran lainnya yang belum terjamah pembenahan tolong lah direvitalisasi jangan cuma sehari doang penertiban parkir liar atau vandalisme katanya itu aset pelayanan umum kok dibiarkan begitu saja? @Transsemarang @Dishubkotasmg,1501353220123205633,in,Jakarta Capital Region,0,1,0,nasi_ruwet,Transsemarang,Wed,Negative,0,0,0
480,Tue Mar 08 14:06:32 +0000 2022,29,Sedikit Life Hack misal dari Stasiun Tawang ingin ke Undip Tembalang Naik @Transsemarang Koridor 3 (lin 3A nomor armadanya III + nomor ganjil) bilang ingin ke Kesatrian (atau harusnya ke Tembalang boleh sih) transit di halte Kesatrian pindah Koridor 6 ke Undip Tembalang,1501197681502584834,in,Semarang City - ID,1,2,14,FarhanSyafiqF,Transsemarang,Tue,Neutral,1,1,1
481,Sun Mar 06 14:27:05 +0000 2022,0,min @Transsemarang mau tanya dong apakah ada halte yg bisa turun di sekitar kampung kali? dari arah dokter cipto - kartini dst,1500478074839715840,in,Nusantara,0,1,0,aswidhafm,Transsemarang,Sun,Neutral,1,1,1
482,Sun Mar 06 06:32:19 +0000 2022,2,Anaknya nangis nangis minta pigenik naik feeder @transsemarang . . . . #semarangsekarang #semarangexplore #semaranghits #brtsemarang @ Kota Semarang https://t.co/FiGE4UozBq,1500358595254366208,in,,0,0,0,kopihitaamm,Transsemarang,Sun,Neutral,1,1,1
483,Wed Mar 02 01:46:06 +0000 2022,32,Saat ini jalur banyumanik ke penggaron (dan sebaliknya) setiap 12 menit akan dilewati Feeder @Transsemarang -- semoga bermanfaat #bergerakbersama #hendrarprihadi https://t.co/Ui0aieawGf,1498837014908915714,in,Indonesia,2,5,17,hendrarprihadi,Transsemarang,Wed,Positive,1,1,1
484,Mon Feb 28 01:14:48 +0000 2022,6,Besok Feeder 3 @Transsemarang akan dirilis! Informasi rute bisa dicek di visualisasi oleh @TransportforSMG aplikasi Trans Semarang maupun (soon) @moovit ! https://t.co/uzsaEsP7wW,1498104364090937344,in,Semarang City - ID,2,1,3,FarhanSyafiqF,Transsemarang,Mon,Neutral,1,1,1
485,Fri Feb 25 04:36:59 +0000 2022,3,Juma'at 25 Februari 2022. @dishubkotasmg bersama dengan @damkarsemarang melaksanakan penyemprotan disinfektan di shelter - shelter BRT @transsemarang #dulurdishub Tetaplah jaga kesehatan dan taat protokol kesehatan. https://t.co/y4zZTaQHsg,1497068080861630467,in,Semarang,0,0,2,Dishubkotasmg,Transsemarang,Fri,Neutral,1,1,1
486,Mon Feb 21 02:09:01 +0000 2022,1,Dear @Transsemarang Pemeliharaan kendaraannya tolonggg. Ni kalo yg naik motor tiap pagi di belakang trans sampe kantor dah cemong belang item. Btw ini hampir setiap ketemu trans keadaan knalpotnya gini y https://t.co/yVdYfBEEkv,1495581294289432578,in,Venus,1,3,0,_snhw,Transsemarang,Mon,Neutral,0,0,0
487,Fri Feb 18 04:45:16 +0000 2022,0,Pengemudi @Transsemarang nomor lambung I 012 tdk pake masker yg benar. Apalagi batuk2 terus. Mohon bantuannya min,1494533452506742785,in,indonesia,0,1,0,zuhriutama,Transsemarang,Fri,Neutral,0,0,0
488,Thu Feb 17 04:06:06 +0000 2022,0,udah lama ga naik brt @Transsemarang masih bisa cash kan ya? :|,1494161204935151616,in,Masih di dunia.,0,2,0,Aku_unko,Transsemarang,Thu,Neutral,1,1,1
489,Thu Feb 10 11:59:45 +0000 2022,0,td hampir ditabrak sama @Transsemarang di perempatan batan:))) lampu lalulintas dari arah Thamrin (arah kfc/arah ke pertigaan depan unisbank) warna merah karena dari arahku (kampung kali) warna ijo. hey napa klean? punya masalah apa? cerita yuuu,1491743689861115907,in,"Kota Bandung, Jawa Barat",0,1,0,ocakuu_,Transsemarang,Thu,Negative,0,0,0
490,Thu Feb 10 02:40:46 +0000 2022,4,Momong anak mainan jadi sopir @Transsemarang .. https://t.co/Hdbb05D9c0,1491603017736790016,in,semarang,0,1,1,DikaPujaKesuma,Transsemarang,Thu,Neutral,1,1,0
491,Mon Feb 07 05:01:45 +0000 2022,42,Naik @Transsemarang #darihaltekehalte https://t.co/UKNuulCUNk,1490551334751277059,in,Jakarta Capital Region,5,8,5,drhaltekehalte,Transsemarang,Mon,Neutral,1,1,1
492,Thu Feb 03 01:04:17 +0000 2022,2,Setelah naik @brttransjateng lanjut naik @Transsemarang tuk menuju RSUP Dr Kariadi Semarang. Kulanuwun Sugeng enjing Nuwun Sewu pak walkot @hendrarprihadi saya berkunjung ke kota anda https://t.co/fo5h5TBzQP,1489042021918851073,in,"Pekalongan, Jawa Tengah",0,0,0,Nasikin_MA,Transsemarang,Thu,Positive,1,1,1
493,Wed Feb 02 10:30:50 +0000 2022,0,Selesai sudah mengurus surat-surat yg besok untuk dibawa ke RSUP Dr Kariadi Semarang. Kini tinggal nunggu istirahat sejenak sambil nunggu @Transsemarang https://t.co/xWUawkKB4X,1488822208864854016,in,"Pekalongan, Jawa Tengah",0,0,1,Nasikin_MA,Transsemarang,Wed,Neutral,1,1,1
494,Wed Feb 02 04:43:03 +0000 2022,1,Kulanuwun Selamat siang pak walkot @hendrarprihadi saya berkunjung ke kota Semarang dan menikmati transportasi kebanggaan warga Semarang yaitu @Transsemarang https://t.co/7AXao2Z7LK,1488734685438316545,in,"Pekalongan, Jawa Tengah",0,0,0,Nasikin_MA,Transsemarang,Wed,Neutral,2,2,1
495,Sat Jan 29 09:40:19 +0000 2022,0,Hai min @Transsemarang kok koridor 7 arah balaikota lama banget sampai di halte Panti Wilasa Citarum? Udah hampir 60 menit kami menunggu disini,1487359944697417731,in,Nusantara,0,0,0,aswidhafm,Transsemarang,Sat,Negative,1,1,1
496,Fri Jan 28 07:07:02 +0000 2022,0,bayar brt pake dana bisa ga min?@Transsemarang,1486958981973442560,in,uri destiny,0,2,0,coolyeag,Transsemarang,Fri,Neutral,1,1,1
497,Mon Jan 24 08:39:29 +0000 2022,0,Min mau nanya @Transsemarang kalo dari halte balai kota mau ke mie gacoan pamularsih rutenya gimana ya?,1485532695476453376,in,,0,1,0,squidwardbete,Transsemarang,Mon,Neutral,1,1,1
498,Fri Jan 21 17:08:04 +0000 2022,0,Kalo dari Stasiun Poncol ke SPBU sukun gimana ya @Transsemarang,1484573523666677761,in,,0,1,0,korengias,Transsemarang,Fri,Neutral,1,1,1
499,Tue Jan 18 23:44:03 +0000 2022,4,Keliling kota Semarang naik @Transsemarang cuma bayar 3500. Selamat warga +62 Semoga kalian senantiasa sehat afiat dan banyak rizki serta berlimpah berkah! https://t.co/Kfda0CbLRz,1483586012010119169,in,"Pekalongan, Jawa Tengah",0,0,0,Nasikin_MA,Transsemarang,Tue,Positive,2,2,1
500,Tue Jan 18 12:57:01 +0000 2022,2,Hidup tidak tenang seorang pelayan masyarakat.. xixixixi.. Mau Ngopi Hendi Disambati Trans Semarang Disuruh Off Road @hendrarprihadi @pemkotsmg1 @pu_kotasemarang @Transsemarang https://t.co/HYBPsbAJnT,1483423181839147008,in,,0,0,2,hendras79127758,Transsemarang,Tue,Negative,0,1,1
501,Sat Jan 15 15:24:21 +0000 2022,0,Ayo @Transsemarang ganti ini saja armada nya @juimihendrix,1482373095013089289,in,"Pati, Indonesia",0,1,0,pambudiPati,Transsemarang,Sat,Neutral,0,0,0
502,Sat Jan 08 06:29:15 +0000 2022,7,dikaji @Transsemarang --,1479701715637080064,in,Indonesia,0,1,1,hendrarprihadi,Transsemarang,Sat,Neutral,1,1,0
503,Sun Jan 02 13:44:25 +0000 2022,5,Layanan Bus Trans Semarang Koridor IV Terminal Cangkiran - Ngaliyan - Stasiun Semarang Tawang melintasi area Bundaran Kalibanteng. Bus ini melayani daerah barat daya Semarang atau dekat perbatasan Boja Kendal. : @muhrfd4 (ig) @Transsemarang https://t.co/KVyxSlypSu,1477636902194847750,in,"Tambora, Indonesia",0,0,0,jalur5_,Transsemarang,Sun,Neutral,1,1,1
504,Sun Jan 02 12:23:14 +0000 2022,0,Mimin @Transsemarang kalau mau ke RRI dari terboyo nanti transit dmn terus apakah ambil penggaron?,1477616474281766913,in,"jawa, indonesia",0,0,0,dhiyeeeeau,Transsemarang,Sun,Neutral,1,1,1
505,Sun Jan 02 08:57:36 +0000 2022,5,Liburan sesekali numpak feeder BRT @Transsemarang Siapa yang belom pernah naik BRT? @hendrarprihadi https://t.co/sLlzroTeZf,1477564723625218048,in,SEMARANG,0,3,3,ForzaPSIS,Transsemarang,Sun,Neutral,1,1,1
