,Unnamed: 0,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day
502,502,Sun Jun 09 08:29:12 +0000 2024,0,Halo min @PT_Transjakarta kalau mau ke S. Parman dari Ice BSD dengan S11 itu paling dekat dimana ya buat naik S11 nya? Terima kasih,1799720387586257329,in,,0,1,0,bahiyyxh_,Transjakarta,Sun
503,503,Sun Jun 09 08:14:31 +0000 2024,0,tolong diperhatikan jadwal tidak tepat. gak ada 3F yang berhenti. @PT_Transjakarta https://t.co/dgZzkxpkhL,1799716693910138893,in,my youth is yours,1,0,0,ovousmevoyez,Transjakarta,Sun
504,504,Sun Jun 09 07:44:53 +0000 2024,1,Min tolong ini bus MYS-17094 Koridor 13 AC belakangnya bocor @PT_Transjakarta https://t.co/UEqzuGevnN,1799709235149946980,in,"Jakarta Barat, DKI Jakarta",0,2,0,atm0stphere,Transjakarta,Sun
505,505,Sun Jun 09 07:37:12 +0000 2024,0,Permisi @PT_Transjakarta pas tap masuk udah langsung ke potong saldo emoney 3500 terus kok pas tap keluar kepotong lagi 3500 ya ? Kok malah 2x potongan saldo nya ? Ini gimana si,1799707302406361445,in,"Jakarta Selatan, DKI Jakarta",0,1,0,ikeauliyaaa,Transjakarta,Sun
506,506,Sun Jun 09 06:54:45 +0000 2024,0,Petugas TJ tuh kalo sabtu minggu emang gak ada kah ? @PT_Transjakarta orang-orang yang turun pada ditabrakin trus ada yang lari-lari ngejar bus tapi gak ada petugas yang bantu.,1799696619325239802,in,,0,0,0,thisiseiden,Transjakarta,Sun
507,507,Sun Jun 09 05:46:03 +0000 2024,0,koridor tj 13d udah gaada kah min @PT_Transjakarta,1799679331922502143,in,,0,1,0,___anth,Transjakarta,Sun
508,508,Sun Jun 09 05:41:30 +0000 2024,0,Halo ada yg pernah ngalamin hal serupa ga? naik @PT_Transjakarta tap in dan tap out di potong? Ini saya bingung loh kenapa kok tap in saya kepotong niatnya saya mau bikin video rute perjalanan ... selama ini saya naik tj BRT hr gak pernah cek terpotong tidaknya... https://t.co/6OVzHPg8wO,1799678185048834230,in,,0,2,0,dllmsell,Transjakarta,Sun
509,509,Sun Jun 09 05:35:56 +0000 2024,0,Min mau tanya kalo dari hakte senen sentral ke tmii naik busway no berapa? @PT_Transjakarta makasih,1799676784654635206,in,,0,2,0,sweetpupies,Transjakarta,Sun
510,510,Sun Jun 09 05:04:56 +0000 2024,0,Hallo min boleh dibantu kalo mau ke pasar senen dari halte dukuh atas bisa naik nomer berapa ya? Makasi @PT_Transjakarta,1799668984276746403,in,,0,0,0,kaputrixx,Transjakarta,Sun
511,511,Sun Jun 09 04:34:27 +0000 2024,2,hari2 naik tj kemana2 cuma 3 5k jadi cintaa dehh @PT_Transjakarta,1799661313897144563,in,civil engineer ui,0,3,0,ajidshidqi,Transjakarta,Sun
512,512,Sun Jun 09 02:37:23 +0000 2024,0,Halo kak kalau dari Patra Kuningan mau ke Palmerah naik nya rute apa ya? Terimakasih @PT_Transjakarta,1799631851998572620,in,,0,3,0,mingibuy,Transjakarta,Sun
513,513,Sun Jun 09 02:10:48 +0000 2024,0,min punten @PT_Transjakarta kalo naik tj bayarnya pake gopay bisa kah min? atau harus astrapay?,1799625162465374670,in,aro/ace | homophobic dni,0,1,0,meropidepok,Transjakarta,Sun
514,514,Sun Jun 09 01:42:55 +0000 2024,0,Minn mau tanya bus wisata yg di monas balkot itu berangkatnya tiap 1 jam sekali atau berapa ya @PT_Transjakarta,1799618143524196592,in,,0,1,0,Kesayangan_Emak,Transjakarta,Sun
515,515,Sat Jun 08 23:32:39 +0000 2024,0,guys duit gw blm di refund sama tj kek?? udh 2 minggu @PT_Transjakarta help kak aku anak kost,1799585360084906389,in,,0,1,0,hellogaes234,Transjakarta,Sat
516,516,Sat Jun 08 22:17:32 +0000 2024,0,min @PT_Transjakarta tolong info rute dari halte rawa selatan ke pasar tanah abang,1799566456805548456,in,the middle of nowhere,0,1,0,thundderstorm,Transjakarta,Sat
517,517,Sat Jun 08 18:25:13 +0000 2024,0,Ya Allah paringono sabar. Hampir 2 jam nunggu Tije dini hari dari halte Velbak mau ke Puri Beta. @PT_Transjakarta,1799507993215832243,in,Tangerang,0,0,0,DenikErni,Transjakarta,Sat
518,518,Sat Jun 08 16:07:31 +0000 2024,0,THIS!!! gw mira gw doang yg ngalamin gini. @PT_Transjakarta min gimana min https://t.co/RzhpbPYUPk,1799473341482549662,in,,0,1,0,keyshinggg,Transjakarta,Sat
519,519,Sat Jun 08 15:45:02 +0000 2024,0,Min rute gambir ke bundaran senayan gmn? Thank you @PT_Transjakarta,1799467682624045532,in,BIGWIN TODAY! ,0,1,0,catstreetfeeder,Transjakarta,Sat
520,520,Sat Jun 08 15:40:50 +0000 2024,0,Ini jur 9 dr pinang ranti ke pluit mana sih pnmpang d halte UKI sdah mmbludak dr jam 22.00 smpai skrang bis nya ga ada!!! @PT_Transjakarta @dishubjakarta @DKIJakarta,1799466624933875854,in,Jakarta,0,1,0,RPRP85,Transjakarta,Sat
521,521,Sat Jun 08 15:12:56 +0000 2024,0,haloooo min rute dari blok m ke tj priok beroperasi 24 jam gak ya? @PT_Transjakarta,1799459605665464448,in,@jaehyunayy,0,2,0,hcn4y,Transjakarta,Sat
522,522,Sat Jun 08 14:23:41 +0000 2024,0,Min rute pinang ranti ke galeri nasional gimana ya? Dan sebaliknya gimana? @PT_Transjakarta,1799447210465329325,in,BIGWIN TODAY! ,0,1,0,catstreetfeeder,Transjakarta,Sat
523,523,Sat Jun 08 13:36:05 +0000 2024,0,s22 ada egk hari ini @PT_Transjakarta,1799435231734505648,in,rant,0,2,0,eeokmin,Transjakarta,Sat
524,524,Sat Jun 08 13:18:54 +0000 2024,0,Selamat malam admin @PT_Transjakarta . Klo dr terminal kp. Rambutan mau ke Karpindo jalan Kiwi naik Mikrotrans nomor brapa ya? Tks,1799430905339183473,in,Cikarang~Kab.Bekasi~INDONESIA,0,2,0,aaprianto43,Transjakarta,Sat
525,525,Sat Jun 08 13:07:59 +0000 2024,0,Min mau nanya halte yg terdekat ice bsd halte apa? Yg lewat bus s11 @PT_Transjakarta,1799428160150438004,in,acc bokep dni,0,3,0,sereqty,Transjakarta,Sat
526,526,Sat Jun 08 12:52:27 +0000 2024,0,halo min halte yang deket ke Jakarta Convention Center halte apa ya? @PT_Transjakarta,1799424248857206849,in,,0,3,0,gummyungjae,Transjakarta,Sat
527,527,Sat Jun 08 12:14:46 +0000 2024,0,min mau tanya dong dr halte kemanggisan kalo mau ke halte senayan naik tj yg arah mana ya? @PT_Transjakarta,1799414767746179423,in,needed a break just for a sec,0,3,0,beebeyyss,Transjakarta,Sat
528,528,Sat Jun 08 12:08:21 +0000 2024,0,dari st kebayoran naik tj ke blok m bisa ga kak @PT_Transjakarta,1799413149835428324,in,,0,1,0,danncoowpwutih,Transjakarta,Sat
529,529,Sat Jun 08 11:47:16 +0000 2024,0,Pantesan aja si @jemapellemike ngomel-ngomel kalo naik Bus @PT_Transjakarta ke arah Manggarai / Sudirman. Dari Matraman untuk ke Cikini udah 20 menit masih nyangkut aja depan Menteng Square. Semoga segera selesai lah ini project LRT-nya. ,1799407847102669013,in,"Jakarta Pusat, Indonesia",0,1,0,Areloghy,Transjakarta,Sat
530,530,Sat Jun 08 11:36:26 +0000 2024,0,Min dari Ciputat mau ke Pinang Ranti kalo minggu pagi sebelum jam 10 ada rute alternatif selain 9C ga ya? @PT_Transjakarta Terima kasih,1799405119219646907,in,,0,3,0,ubebello,Transjakarta,Sat
531,531,Sat Jun 08 11:32:42 +0000 2024,0,min @PT_Transjakarta untuk weekday dari jam set 10 malem masih ada bis dari fly over raya bogor ke puri beta ga ya?,1799404181440393571,in,tangsel,0,4,0,dimplekimji,Transjakarta,Sat
532,532,Sat Jun 08 11:18:38 +0000 2024,0,Malam min @PT_Transjakarta mau tanya dong. Kalau mau ke Cibubur junction naik busway koridor berapa dan darimana ya?,1799400641326104668,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta,Sat
533,533,Sat Jun 08 11:08:00 +0000 2024,0,Min. 6B kode EV 020 ini emang gakda announcer halte nya?? @PT_Transjakarta Mintol dibuatin donk. Udh gelap diluar jd menduga². Pnp seblahku brusan nyadar eh dia kelewatan htl Mampang. (( Tq,1799397966152880374,in,Indonesia,0,1,0,sebelasjul,Transjakarta,Sat
534,534,Sat Jun 08 10:04:15 +0000 2024,0,Di JIExpo bukan hanya ada event tahunan seperti @JakartaFairID tetapi juga ada event2 lainnya yang rutin digelar. Tetapi @PT_Transjakarta tidak pernah serius untuk menggarap rute yang melewati JIExpo dan hanya mengandalkan rute tambahan itupun hanya untuk event tahunan PRJ.,1799381918909374802,in,"Jakarta Selatan, DKI Jakarta",0,1,0,agungpskaryadi,Transjakarta,Sat
535,535,Sat Jun 08 10:03:42 +0000 2024,0,Min @PT_Transjakarta mohon info rute ke MUSEUM BAHARI via Cawang Cililitan ?,1799381781399081468,in,,0,2,0,dwi_ariyanti84,Transjakarta,Sat
536,536,Sat Jun 08 09:57:37 +0000 2024,0,waktu operasional bis wisata dari jam berapa sampai jam berapa min @PT_Transjakarta,1799380250339721581,in,"Tangerang, Indonesia",0,1,0,ajinfajrian,Transjakarta,Sat
537,537,Sat Jun 08 08:39:14 +0000 2024,0,mau ke lottle kuningan kalo dari halte Casablanca harus naik nomor berapaaaa minn? @PT_Transjakarta,1799360524435751355,in,Nct,0,3,0,igotyeah,Transjakarta,Sat
538,538,Sat Jun 08 08:36:49 +0000 2024,0,kalau turun di blok m mau lanjut ke arah pondok labu apa harus tap kartu ulang? @PT_Transjakarta,1799359917939450332,in,"Mixlanguage, MDNI🔞",0,1,0,terbesona,Transjakarta,Sat
539,539,Sat Jun 08 08:05:04 +0000 2024,0,Min @PT_Transjakarta dari stasiun jakarta kota ke toko roti suisse bakery di hayam muruk kalo naik TJ turunnya dmn ya min? Makasih,1799351926326501856,in,,0,3,0,AdelinChristina,Transjakarta,Sat
540,540,Sat Jun 08 07:36:40 +0000 2024,0,min @PT_Transjakarta mau tanya rute B11 operasi smpai jam brp ya?,1799344781790990340,in,,0,1,0,astaenoomy,Transjakarta,Sat
541,541,Sat Jun 08 07:26:03 +0000 2024,0,min @PT_Transjakarta kalo ke blok m dari lotte mall jakarta (lotte avenue) naik tj nomor berapa ya min?,1799342107808919977,in,she,0,3,0,namjoonsfiles,Transjakarta,Sat
542,542,Sat Jun 08 07:24:30 +0000 2024,1,Min koridor 7F hari ini jadwalnya jam berapa aja? @PT_Transjakarta,1799341719860941218,in,,0,2,0,nisaugew,Transjakarta,Sat
543,543,Sat Jun 08 07:23:00 +0000 2024,0,min tj amari M7 beroperasi jam berapa? @PT_Transjakarta,1799341339408298005,in,,0,1,0,cherrylem0na,Transjakarta,Sat
544,544,Sat Jun 08 07:13:08 +0000 2024,0,6 menit serasa 6 jam buset dah ac tj mati @PT_Transjakarta ga ada oksigen https://t.co/S5EuACY38M,1799338857625993273,in,,0,1,0,yaakuyasiapalg,Transjakarta,Sat
545,545,Sat Jun 08 07:01:50 +0000 2024,1,Min untuk rute 1t apakah beroperasi hari ini? @PT_Transjakarta,1799336015624376372,in,semarang,0,2,0,aryoluhur,Transjakarta,Sat
546,546,Sat Jun 08 05:28:54 +0000 2024,0,DMR-230109 pemuda - Bunsen @PT_Transjakarta Naik dari Benhil ke Arion. Eh pas sampe Bunsen kok diusir suruh turun. Saya bawa balita. Sebelumnya tanggal 25 Mei 2024 saya naik dengan arah sama dan bawa balita juga tapi di Bunsen g diusir sama Drivernya. Ini kok beda2 y?,1799312626637484393,in,indonesia,0,2,0,euiShnay,Transjakarta,Sat
547,547,Sat Jun 08 05:28:39 +0000 2024,0,anjirr sejam nunggu busway yang arah pik ga nonggol nonggol arrghhhh @PT_Transjakarta,1799312563920138739,in,,0,2,0,hahahhahahwjwj,Transjakarta,Sat
548,548,Sat Jun 08 05:27:12 +0000 2024,0,kalo dri pinang ranti ke mad batter cikini naik apaan ya @PT_Transjakarta,1799312200341012697,in,tukang rebahan,0,3,0,daicshi,Transjakarta,Sat
549,549,Sat Jun 08 05:24:31 +0000 2024,0,Siang @PT_Transjakarta itu halte balai kota masih ditutup kah? Tadi sih jam 11-an ditutup sampe koridor 5C nggak lewat situ. Pls infonya kalo jam 1 siang masih tutup atau nggak trims,1799311524793843812,in,🪐,0,1,0,elliosphere,Transjakarta,Sat
550,550,Sat Jun 08 04:45:12 +0000 2024,0,Yth @PT_Transjakarta @DKIJakarta @dishubjakarta Apakah automatic bollard dibawah bisa Di aplikasikan Di jalur transjakarta.? Thanks,1799301631278018930,in,Jakarta,0,0,0,Denandos6,Transjakarta,Sat
551,551,Sat Jun 08 04:33:50 +0000 2024,0,Hallo min @PT_Transjakarta kalo mau ke lotte avanue dari cileungsi naik tj rutenya apa yaa? buat hari minggu,1799298770137747469,in,shiganshina,0,3,0,kopimatchadepan,Transjakarta,Sat
552,552,Sat Jun 08 04:30:34 +0000 2024,0,Halo min @PT_Transjakarta kalau dari stasiun slipi ke buperta cibubur naik rute apa ya? Makasi,1799297945935938047,in,Night sky,0,1,0,bvlansabit,Transjakarta,Sat
553,553,Sat Jun 08 03:46:47 +0000 2024,0,Warga Ibu Kota minta pegawai Pemprov @DKIJakarta jalan kaki dari halte @PT_Transjakarta atau stasiun @CommuterLine terdekat menuju kantor masing-masing.,1799286927977545919,in,d/h DKI,0,0,0,dalangdigital,Transjakarta,Sat
554,554,Sat Jun 08 03:43:13 +0000 2024,0,Selamat siang min td pagi sekitar jam stengah 7 saya mau naik busway 2B dr dpn bus stop kampus esa unggul tp setiap busway yg lwt di dpn bus stop kampus esa unggul banyak yg ga berhenti min. @PT_Transjakarta @PT_Transjakarta @PT_Transjakarta https://t.co/Fs5Rayru1q,1799286032795599135,in,Indonesia,0,1,0,Claraasyh_,Transjakarta,Sat
555,555,Sat Jun 08 00:03:52 +0000 2024,0,halo selamat pagi mohon diupdate untuk T12 di maps biar bisa ditrack di hari sabtu dan minggu @PT_Transjakarta https://t.co/VTsMfvyIvX,1799230829799027086,in,Indonesia,0,1,0,tsyvrm,Transjakarta,Sat
556,556,Fri Jun 07 23:48:34 +0000 2024,0,klo mau ke stasiun palmerah naik tj di halte gbk yg di tengah jalan atau yg di gbk 2 (pinggir jalan) sama harus naik rute brp min ? @PT_Transjakarta,1799226980019392988,in,mt after dm,0,1,0,rorasbt,Transjakarta,Fri
557,557,Fri Jun 07 23:48:02 +0000 2024,0,Halo admin @PT_Transjakarta kalo mau ke central park dari pgc naik koridor berapa ya?,1799226846510481455,in,"Greenland, +62",0,2,0,hyperfexo,Transjakarta,Fri
558,558,Fri Jun 07 23:02:54 +0000 2024,0,Hai @PT_Transjakarta boleh cek DM?,1799215484853973358,in,Indonesia,0,0,0,fikarachmau,Transjakarta,Fri
559,559,Fri Jun 07 22:10:37 +0000 2024,0,Min kalo dari pasar senen ke cipulir rutenya gimana yaa @PT_Transjakarta,1799202329415262363,in,,0,4,0,bovnheur,Transjakarta,Fri
560,560,Fri Jun 07 17:35:15 +0000 2024,0,kalo naik tj dr cempaka mas ke mall of Indonesia gimana @PT_Transjakarta,1799133029342089524,in,dream,0,2,0,yuyiyyii,Transjakarta,Fri
561,561,Fri Jun 07 16:49:14 +0000 2024,0,dear @PT_Transjakarta kenapa kalo jam 10 keatas nunggu busway lama bgt uda hampir sejam nunggu busway di CSW hadehhh. uda gt gaada info apa apa dr penjaga disini dan gaada yg standby :(,1799121450504249580,in,Sundanese,0,3,0,esihehe,Transjakarta,Fri
562,562,Fri Jun 07 15:42:12 +0000 2024,0,Min metrotrans 7A/7B/D21 masih beroperasi gak ya? @PT_Transjakarta,1799104579747082685,in,,0,2,0,dienowcrylater,Transjakarta,Fri
563,563,Fri Jun 07 15:11:59 +0000 2024,0,min rute cawang - cibubur terakhir jam berapa ya? @PT_Transjakarta,1799096974672814354,in,,0,1,0,abuabuhiu,Transjakarta,Fri
564,564,Fri Jun 07 14:02:58 +0000 2024,0,Halo min @PT_Transjakarta kalau mau ke patung kuda saat ada penutupan jalan di sekitar kawasan patung kuda baiknya naik koridor apa dan turun di halte mana ya?,1799079608761110967,in,,0,1,0,vourmintc,Transjakarta,Fri
565,565,Fri Jun 07 12:53:20 +0000 2024,0,min emangnya masih ada tj 5e kah? @PT_Transjakarta,1799062086347317688,in,,0,2,0,cemprreng,Transjakarta,Fri
566,566,Fri Jun 07 12:52:48 +0000 2024,0,Halo min mau tanya S11 hari ini paling malam dari jelambar berangkat jam brp ya? @PT_Transjakarta,1799061950070223268,in,Pineapple house under the sea,0,1,0,raihcitacitamu,Transjakarta,Fri
567,567,Fri Jun 07 12:51:57 +0000 2024,0,Hallo @PT_Transjakarta ! Untuk rute tije dari halte Bundaran HI ke Gereja Katedral Jakarta caranya gimana yaa? #transum #rute #tije #jakarta,1799061736819134636,in,,0,3,0,meypunzel,Transjakarta,Fri
568,568,Fri Jun 07 12:47:12 +0000 2024,0,Min rute dari tanjung duren ke ancol naik yg mana ya? @PT_Transjakarta,1799060542470144440,in,acc bokep dni,0,4,0,sereqty,Transjakarta,Fri
569,569,Fri Jun 07 12:29:30 +0000 2024,1,min kenapa ya halte pulogadung gabisa buat sholat lagi padahal berguna banget kalo lagi kepepet. please min kalo memang ada perbaikan diperbaiki secepatnya yaa makasih @PT_Transjakarta,1799056085791527165,in,,0,1,0,winslovess,Transjakarta,Fri
570,570,Fri Jun 07 12:27:59 +0000 2024,0,TJ ke MRT dapet diskon MRT ke TJ jadi Rp. 0. program baru atau karna mau ultah jakarta aja miin? @PT_Transjakarta semoga berlanjut yaa thank you for today️ https://t.co/h9SkNvwhdD,1799055702897631271,in,,0,1,0,lovelybbyjjm,Transjakarta,Fri
571,571,Fri Jun 07 12:26:29 +0000 2024,0,antri banget di pintu tap in/out halte cawang cikoko stasiun cawang jam 19.20 @PT_Transjakarta https://t.co/lqskPOSHnk,1799055327125811562,in,"Tokyo-to, Japan",0,0,0,imami_san,Transjakarta,Fri
572,572,Fri Jun 07 12:22:18 +0000 2024,43,Jujur guweh capek komplen tapi emang WAJIB DIKOMPLEN tolong jelasin kenapa FASILITAS PUBLIK YANG PUNYA JADWAL BUKA alias LIFT di HALTE KEBAYORAN selalu ERROR HAMPIR TIAP MINGGU?????? Ganti aja pake prosotan fx lah @PT_Transjakarta @BinaMargaDKI https://t.co/i4jQymCBNz,1799054272447074486,in,Jakarta Capital Region,0,3,5,ceritadungimut,Transjakarta,Fri
573,573,Fri Jun 07 12:19:43 +0000 2024,0,halo min @PT_Transjakarta jam operasional rute s22 sampe jam berapa ya? terima kasih,1799053624376774691,in,,0,1,0,peaceluvngawl,Transjakarta,Fri
